title,inception,movement,genre,image_url
The Apotheosis of Homer,1827-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Auguste%20Dominique%20Ingres%2C%20Apotheosis%20of%20Homer%2C%201827.jpg
The Apotheosis of Homer,1827-01-01T00:00:00Z,neoclassicism,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Auguste%20Dominique%20Ingres%2C%20Apotheosis%20of%20Homer%2C%201827.jpg
The Apotheosis of Homer,1827-01-01T00:00:00Z,neoclassicism,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Auguste%20Dominique%20Ingres%2C%20Apotheosis%20of%20Homer%2C%201827.jpg
The Apotheosis of Homer,1827-01-01T00:00:00Z,neoclassicism,architectural view,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Auguste%20Dominique%20Ingres%2C%20Apotheosis%20of%20Homer%2C%201827.jpg
The Anger of Achilles,1819-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Anger%20of%20Achilles%20-%20Google%20Art%20Project.jpg
The Distribution of the Eagle Standards,1810-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Louis%20David%20-%20Serment%20de%20l%27arm%C3%A9e%20fait%20%C3%A0%20l%27Empereur%20apr%C3%A8s%20la%20distribution%20des%20aigles%2C%205%20d%C3%A9cembre%201804%20-%20Google%20Art%20Project.jpg
Andromache Mourning Hector,1783-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Andromache%20Mourning%20Hector%20-%20WGA6050.jpg
La Générosité des dames romaines,1790-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Gauffier%20-%20La%20G%C3%A9n%C3%A9rosite%20des%20dames%20romaines%20-%20Poitiers.jpg
The Death of Leonardo da Vinci,1818-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20Fran%C3%A7ois%20Ier%20re%C3%A7oit%20les%20derniers%20soupirs%20de%20L%C3%A9onard%20de%20Vinci%20-%20PDUT1165%20-%20Mus%C3%A9e%20des%20Beaux-Arts%20de%20la%20ville%20de%20Paris.jpg
The Death of Seneca,1773-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Death%20of%20Seneca%20-%20WGA06041.jpg
The death of young Bara,1794-01-01T00:00:00Z,neoclassicism,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Bara%20David.jpg
The death of young Bara,1794-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bara%20David.jpg
The death of young Bara,1794-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Bara%20David.jpg
Birth of Venus,1862-01-01T00:00:00Z,neoclassicism,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Duval%20La%20Naissance%20de%20Venus.jpg
Birth of Venus,1862-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Duval%20La%20Naissance%20de%20Venus.jpg
The Vestal Virgin,1783-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Vestale.jpg
Madonna and Child,1467-01-01T00:00:00Z,Middle Ages,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/BotticelliMadonnaConBambinoAvignone.jpg
Christ on the Cross,1782-01-01T00:00:00Z,neoclassicism,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Le%20Christ%20en%20croix%2C%201782.jpg
The Return of Marcus Sextus,1799-01-01T00:00:00Z,neoclassicism,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Return%20of%20Marcus%20Sextus%201799%20Pierre-Narcisse%20Gu%C3%A9rin.jpg
The Tennis Court Oath,1791-01-01T00:00:00Z,neoclassicism,group portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Louis%20David%20-%20Le%20serment%20du%20Jeu%20de%20Paume%20-%20Google%20Art%20Project.jpg
The Farewell of Telemachus and Eucharis,1818-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20The%20Farewell%20of%20Telemachus%20and%20Eucharis%20-%20Google%20Art%20Project.jpg
Les derniers moments de Michel Lepeletier,1793-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lepeletier-David%201.JPG
The Funeral Games of Patroclus,1778-01-01T00:00:00Z,neoclassicism,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/JL%20David%20Les%20fun%C3%A9railles%20de%20Patrocle.jpg
Phaedra and Hippolytus,1802-01-01T00:00:00Z,neoclassicism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Ph%C3%A8dre%20et%20Hippolyte%2C%20Pierre-Narcisse%20Gu%C3%A9rin%20-%20esquisse%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%201982%2013%20-%20Q3382090.jpg
Unfinished Portrait of General Bonaparte,1797-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20011.jpg
Portrait d'Alexandre Lenoir,1816-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Lenoir%20by%20Jacques%20Louis%20David.jpg
Portrait of Madame Emilie Seriziat and her Son,1795-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Madame-Seriziat%20Jacques-Louis-David%201795.jpg
Portrait of Cooper Penrose,1802-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Cooper%20Penrose%20by%20Jacques-Louis%20David%2C%20San%20Diego%20Museum%20of%20Art.JPG
Portrait of François Buron,1769-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Portrait%20of%20Fran%C3%A7ois%20Buron%20-%20WGA6038.jpg
Portrait of Jacobus Blauw,1795-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacobus%20Blauw%20door%20Jacques-Louis%20David.jpg
Napoleon in Imperial Costume,1805-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20014.jpg
Portrait of Madame Marie-Louise Trudaine,1791-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Louise%20Trudaine%2C%20by%20Jacques%20Louis%20David.jpg
Portrait of Pierre Sériziat,1795-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20S%C3%A9riziat%20-%20Jacques-Louis%20David%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%201281.jpg
Emmanuel Joseph Sieyès (1748-1836),1817-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Joseph%20Siey%C3%A8s%2C%20by%20Jacques%20Louis%20David.jpg
Emmanuel Joseph Sieyès (1748-1836),1817-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%20David%20-%20Portrait%20of%20Emmanuel-Joseph%20Siey%C3%A8s%20-%20WGA06098.jpg
The Comtesse Daru,1810-01-01T00:00:00Z,neoclassicism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Comtesse%20Daru%20-%20David%201810.jpg
Ramon Casas and Pere Romeu on a Tandem,1897-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/15-10-27-Els%20Quatre%20Gats-RalfR-WMA%202740a.jpg
Ramon Casas and Pere Romeu in an Automobile,1901-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20Ramon%20Casas%20and%20Pere%20Romeu%20in%20an%20Automobile%20-%20Google%20Art%20Project.jpg
Au Moulin de la Galette,1892-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Au%20Moulin%20de%20la%20Galette.jpg
Bal du Moulin de la Galette,1890-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20i%20Carb%C3%B3%2C%201890-91%20-%20Baile%20en%20el%20Moulin%20de%20la%20Galette.jpg
Q9015019,1899-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Jove%20decadent.jpg
La Sargantaine (Portrait of Júlia Peraire),1907-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Sargantain.JPG
Q11679864,1894-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Abans%20del%20bany.jpg
Q11679864,1894-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Abans%20del%20bany.jpg
Q11912546,1919-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Modest%20Urgell%20i%20Inglada-%20Carrer-%201653.JPG
Q11919689,1887-01-01T00:00:00Z,Art Nouveau,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Esb%C3%B3s%20de%20la%20inauguraci%C3%B3%20de%20l%27Exposici%C3%B3%20Nacional%20de%20les%20Illes%20Filipines.jpg
Q11921979,1898-01-01T00:00:00Z,Art Nouveau,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Luna%20Novicio-%20Figura%20femenina-%20155.JPG
Q11939016,1885-01-01T00:00:00Z,Art Nouveau,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Luna%20Novicio-%20Nu-%20901.JPG
Paysage,1919-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Modest%20Urgell%20i%20Inglada-%20Paisatge-%201654.JPG
Landscape.,1876-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Modest%20Urgell%20i%20Inglada-%20Paisatge-%201655.JPG
Q11939787,1871-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Baldomer%20Galofre%20i%20Gim%C3%A9nez-%20Paisatge%20amb%20%C3%A0necs-%203826.JPG
Q11939792,1888-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Enric%20Serra%20Auqu%C3%A9-%20Paisatge%20rom%C3%A0-%20177.JPG
Prize without Joy - Sad Memories,1895-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Onofre%20Gar%C3%AD%20i%20Torrent-%20Premi%20sense%20goig%20-%20Tristos%20records%20-%20254.JPG
Last Supper,1900-01-01T00:00:00Z,Art Nouveau,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Antoni%20Estruch-%20Sant%20Sopar-%20Museu%20d%27Art%20de%20Sabadell.jpg
soldier,1908-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Cusachs%20i%20Cusachs-%20Soldat-%201627.JPG
Q11953956,1894-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Francesc%20Galofr%C3%A9%20i%20Oller-%20Un%20model-%20251.JPG
Death and Life,1910-01-01T00:00:00Z,Art Nouveau,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Death%20and%20Life%20-%20Gustav%20Klimt.jpg
Rainy Afternoon,1889-01-01T00:00:00Z,Art Nouveau,interior view,http://commons.wikimedia.org/wiki/Special:FilePath/Tarda%20de%20pluja%203817%20Santiago%20Rusi%C3%B1ol-%20Biblioteca%20Museu%20V%C3%ADctor%20Balaguer.jpg
Ducks,1890-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20de%20Riquer%20i%20Inglada%2C%20-%20%C3%80necs%20-%20244.JPG
Q18719535,1890-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Ferrer%20i%20Mir%C3%B3-%20Sortida%20de%20missa-%20169.jpg
Catalan Landscape,1884-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Armet%20Portanell%2C%20Josep-%20Paisatge%20catal%C3%A0-%203822.JPG
Q18719547,1871-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Baldomer%20Galofre%20i%20Gim%C3%A9nez-%20Paisatge%20amb%20alzines-%203827.JPG
Paestum,1889-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Baldomer%20Galofre%20i%20Gim%C3%A9nez-%20Pestum-%202082.JPG
Street,1909-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Joan%20Roig%20Soler-%20Carrer-%201684.JPG
Nightscape with Two Girls,1900-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Paisatge%20nocturn%20amb%20dues%20noies%20-%20Joan%20Brull%20i%20Vinyoles%20%281863-1912%29.jpg
Nightscape with Two Girls,1900-01-01T00:00:00Z,Art Nouveau,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Paisatge%20nocturn%20amb%20dues%20noies%20-%20Joan%20Brull%20i%20Vinyoles%20%281863-1912%29.jpg
Virgin Ripoll,1887-01-01T00:00:00Z,Art Nouveau,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Enric%20Serra%20Auqu%C3%A9%20-%20Virgen%20de%20Ripoll%20%28boceto%29%20-%20BMVB10.jpg
Q19160481,1887-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB-%20Retrat%20de%20Manuela%20Carbonell%20de%20Balaguer%203.jpg
Calle de la playa de Vilanova,1884-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Francesc%2C%20J.%20Ricart%20-%20Calle%20de%20la%20playa%20de%20Vilanova%20i%20la%20Geltr%C3%BA%20-%20BMVB156.jpg
Q19160576,1882-01-01T00:00:00Z,Art Nouveau,interior,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Macias%20i%20Morell-%20Arreglant-se%20per%20anar%20a%20ballar-%20163.JPG
The Forge,1894-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Forja%20o%20La%20Ferreria.JPG
Q19161024,1897-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/El%20beso%20-%20Manuel%20Crespo%20Villanueva%20-%20BMVB977.jpg
Q19161082,1910-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Crist%C3%B2fol%20Montserrat%20Jorba%20-%20Retrat%20de%20D.%20Juan%20Torrents%20i%20de%20Higuero%20-%201015.jpg
Q19161084,1897-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Crist%C3%B2fol%20Montserrat%20Jorba%20-%20Retrat%20de%20Josep%20Poll%C3%A9s%20i%20Oliver%20%28alcalde%20de%20Vilanova%29%20-%201016.jpg
Entry Cathedral (Tarragona),1880-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Pedro%20Dur%C3%A1n%20-%20Entrada%20de%20catedral%20g%C3%B2tica%20%28Tarragona%29%20-%201083.tif
In Thermopylae,1887-01-01T00:00:00Z,Art Nouveau,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Juan%20Jos%C3%A9%20Zapater%20Rodr%C3%ADguez%20-%20En%20las%20Term%C3%B3pilas%20-%201454.jpg
Marina,1900-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Mari%C3%A0%20Llavanera%20i%20Miralles%20-%20Marina%20-%201540.tif
Q19162481,1915-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Figura%20-%20Sebasti%C3%A0%20Junyent%20i%20Sans%20-%20Llegat%2056%20-%201624.JPG
Q19162484,1890-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Paisatge%20urb%C3%A0%20amb%20figures%20-%20Ram%C3%B3n%20Casas%20i%20Carb%C3%B3%20-%20Llegat%2056%20-%201628.JPG
Q19162485,1884-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%B4tre%20Dame%20des%20Victoires%2C%20d%C3%ADa%20de%20lluvia%20-%20Santos%20Dar%C3%ADo%20de%20Regoyos%20Vald%C3%A9s%20-%20Llegat%2056%20-%201629.JPG
Interior (painting by Pere Torné Esquius),1936-01-01T00:00:00Z,Art Nouveau,interior view,http://commons.wikimedia.org/wiki/Special:FilePath/Torne-esquius-1913-museu-victor-balaguer.jpg
Q19162494,1889-01-01T00:00:00Z,Art Nouveau,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20de%20Rouen.JPG
Procession,1899-01-01T00:00:00Z,Art Nouveau,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Procesi%C3%B3n%20-%20Ricard%20Urgell%20Carreras%20-%20Llegat%2056%20-%201642.jpg
Soldado,1899-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Soldado%20-%20Ricard%20Urgell%20Carreras%20-%20Llegat%2056%20-%201643.jpg
Soldado,1899-01-01T00:00:00Z,Art Nouveau,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Soldado%20-%20Ricard%20Urgell%20Carreras%20-%20Llegat%2056%20-%201643.jpg
Q19162507,1907-01-01T00:00:00Z,Art Nouveau,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/BMVB%20-%20Antoni%20Caba%20Casamitjana%20-%20Cupido%20-%201659.jpg
Q19162526,1912-01-01T00:00:00Z,Art Nouveau,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bust%20de%20nena%20-%20Joan%20Brull%20Vinyoles%20-%20Llegat%2056%20-%201686.jpg
The Birth of Venus,1485-01-01T00:00:00Z,Renaissance,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20Botticelli%20-%20La%20nascita%20di%20Venere%20-%20Google%20Art%20Project%20-%20edited.jpg
The Birth of Venus,1485-01-01T00:00:00Z,Renaissance,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20Botticelli%20-%20La%20nascita%20di%20Venere%20-%20Google%20Art%20Project%20-%20edited.jpg
The Virgin and Child with Saint Anne,1503-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9onard%20de%20Vinci%2C%20sainte%20Anne%2C%20Louvre.jpg
Madonna of the Rose Garden,1473-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Schongauer%20Madonna%20in%20Rose%20Garden.jpg
Adoration of the Shepherds with the Saints Nazario and Celso,1540-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Adorazione%20dei%20pastori%20con%20i%20santi%20Nazaro%20e%20Celso.jpg
Adoration of the Magi,1482-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20da%20Vinci%20-%20Adorazione%20dei%20Magi%20-%20Google%20Art%20Project.jpg
The Vision of St. Helena,1580-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Vision%20of%20St%20Helena%20veronese2.jpg
San Zeno Altarpiece,1457-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Verone%20-%20San%20Zeno%20-%20Retable%20de%20Mantegna..jpg
San Zeno Altarpiece,1460-01-01T00:00:00Z,Renaissance,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Verone%20-%20San%20Zeno%20-%20Retable%20de%20Mantegna..jpg
A Tavern Quarrel,1500-01-01T00:00:00Z,Renaissance,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Hy%20soect%20de%20byle.jpg
Portrait of Cosimo I de' Medici,1545-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Cosimo%20I%20de%20Medici%20in%20armour%20%281545%29%20Oil%20on%20wood%20by%20Angelo%20Bronzino%20-%20Galleria%20degli%20Uffizi%20-%20Florence.jpg
Portrait of Pope Pius V,1570-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ritratto%20Pio%20V%20Pulzone.jpg
Portrait of Clement VII with beard,1600-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Piombo%20Clement.jpg
Pope Clement VII (1523-1534),1532-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Giuliano%20Bugiardini%20-%20Ritratto%20di%20papa%20Clemente%20VII.jpg
Portrait of Cosimo I de' Medici,1540-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bronzino%20Cosimo%20Medici%20Numero%20catalogo%20generale%2000021653.jpg
Conversation between Pope Clement VII and Emperor Charles V,1600-01-01T00:00:00Z,Renaissance,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Clemente%20VII%20in%20conversazione%20con%20Carlo%20V.jpg
Portrait of Grand Duke Cosimo I de' Medici,1600-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bronzino%20-%20Retrato%20do%20Gr%C3%A3o-Duque%20Cosme%20I%20de%20M%C3%A9dici.jpg
Pope Pius II,1470-01-01T00:00:00Z,Renaissance,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pio%20II%20Pont%20Max%20%28Ritratto%20di%20papa%20Pio%20II%29.jpg
